,id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass,id,team_api_id,team_fifa_api_id,team_long_name,team_short_name
485,1223,110329,8152,2011-02-22 00:00:00,60,Balanced,Little,42,Mixed,Organised,63,Normal,55,Normal,56,Normal,Organised,49,Medium,60,Press,55,Normal,Cover,16850,8152,110329,FC St. Pauli,STP
486,1224,110329,8152,2012-02-22 00:00:00,53,Balanced,Little,64,Mixed,Organised,60,Normal,34,Normal,53,Normal,Organised,49,Medium,44,Press,59,Normal,Cover,16850,8152,110329,FC St. Pauli,STP
487,1225,110329,8152,2013-09-20 00:00:00,53,Balanced,Little,56,Mixed,Organised,62,Normal,46,Normal,53,Normal,Organised,49,Medium,44,Press,57,Normal,Cover,16850,8152,110329,FC St. Pauli,STP
488,1226,110329,8152,2014-09-19 00:00:00,53,Balanced,Normal,56,Mixed,Organised,68,Risky,53,Normal,34,Normal,Organised,46,Medium,44,Press,54,Normal,Cover,16850,8152,110329,FC St. Pauli,STP
489,1227,110329,8152,2015-09-10 00:00:00,52,Balanced,Normal,56,Mixed,Organised,62,Normal,53,Normal,38,Normal,Organised,39,Medium,44,Press,57,Normal,Cover,16850,8152,110329,FC St. Pauli,STP
490,1265,1715,10191,2011-02-22 00:00:00,51,Balanced,Little,39,Mixed,Organised,54,Normal,46,Normal,31,Little,Organised,37,Medium,34,Press,46,Normal,Cover,49837,10191,1715,FC Thun,THU
491,1266,1715,10191,2012-02-22 00:00:00,58,Balanced,Little,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,49837,10191,1715,FC Thun,THU
492,1267,1715,10191,2013-09-20 00:00:00,58,Balanced,Little,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,49837,10191,1715,FC Thun,THU
493,1268,1715,10191,2014-09-19 00:00:00,58,Balanced,Normal,35,Mixed,Organised,64,Normal,36,Normal,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,49837,10191,1715,FC Thun,THU
494,1269,1715,10191,2015-09-10 00:00:00,58,Balanced,Normal,35,Mixed,Organised,64,Normal,36,Normal,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover,49837,10191,1715,FC Thun,THU
495,1293,1908,8611,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,26550,8611,1908,FC Twente,TWE
496,1294,1908,8611,2011-02-22 00:00:00,55,Balanced,Little,55,Mixed,Free Form,63,Normal,62,Normal,47,Normal,Free Form,61,Medium,59,Press,54,Normal,Cover,26550,8611,1908,FC Twente,TWE
497,1295,1908,8611,2012-02-22 00:00:00,25,Slow,Little,28,Short,Organised,44,Normal,68,Lots,37,Normal,Organised,62,Medium,68,Double,67,Wide,Cover,26550,8611,1908,FC Twente,TWE
498,1296,1908,8611,2013-09-20 00:00:00,35,Balanced,Little,38,Mixed,Organised,44,Normal,50,Normal,41,Normal,Free Form,34,Medium,44,Press,54,Normal,Cover,26550,8611,1908,FC Twente,TWE
499,1297,1908,8611,2014-09-19 00:00:00,38,Balanced,Normal,34,Mixed,Organised,63,Normal,65,Normal,37,Normal,Organised,44,Medium,41,Press,55,Normal,Cover,26550,8611,1908,FC Twente,TWE
500,1298,1908,8611,2015-09-10 00:00:00,48,Balanced,Normal,43,Mixed,Organised,43,Normal,58,Normal,39,Normal,Organised,44,Medium,41,Press,55,Normal,Cover,26550,8611,1908,FC Twente,TWE
501,439,1903,9908,2010-02-22 00:00:00,45,Balanced,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,26555,9908,1903,FC Utrecht,UTR
502,440,1903,9908,2011-02-22 00:00:00,66,Balanced,Little,45,Mixed,Organised,41,Normal,69,Lots,72,Lots,Organised,34,Medium,57,Press,34,Normal,Offside Trap,26555,9908,1903,FC Utrecht,UTR
503,441,1903,9908,2012-02-22 00:00:00,47,Balanced,Little,52,Mixed,Organised,52,Normal,54,Normal,52,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,26555,9908,1903,FC Utrecht,UTR
504,442,1903,9908,2013-09-20 00:00:00,47,Balanced,Little,52,Mixed,Organised,52,Normal,54,Normal,60,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,26555,9908,1903,FC Utrecht,UTR
505,443,1903,9908,2014-09-19 00:00:00,50,Balanced,Normal,52,Mixed,Organised,55,Normal,49,Normal,52,Normal,Organised,45,Medium,49,Press,47,Normal,Cover,26555,9908,1903,FC Utrecht,UTR
506,444,1903,9908,2015-09-10 00:00:00,50,Balanced,Normal,54,Mixed,Organised,55,Normal,64,Normal,28,Little,Organised,54,Medium,58,Press,47,Normal,Cover,26555,9908,1903,FC Utrecht,UTR
507,445,286,9824,2015-09-10 00:00:00,53,Balanced,Little,56,Mixed,Organised,38,Normal,53,Normal,46,Normal,Organised,42,Medium,33,Contain,58,Normal,Cover,49122,9824,286,FC Vaduz,VAD
508,446,894,10243,2010-02-22 00:00:00,45,Balanced,Little,60,Mixed,Organised,45,Normal,70,Lots,50,Normal,Organised,50,Medium,55,Press,50,Normal,Offside Trap,49124,10243,894,FC Zürich,ZUR
509,447,894,10243,2011-02-22 00:00:00,48,Balanced,Little,56,Mixed,Organised,49,Normal,61,Normal,55,Normal,Organised,54,Medium,49,Press,60,Normal,Cover,49124,10243,894,FC Zürich,ZUR
510,448,894,10243,2012-02-22 00:00:00,62,Balanced,Little,46,Mixed,Organised,50,Normal,50,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover,49124,10243,894,FC Zürich,ZUR
511,449,894,10243,2013-09-20 00:00:00,62,Balanced,Little,46,Mixed,Organised,50,Normal,50,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover,49124,10243,894,FC Zürich,ZUR
512,450,894,10243,2014-09-19 00:00:00,62,Balanced,Normal,46,Mixed,Organised,47,Normal,50,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover,49124,10243,894,FC Zürich,ZUR
513,451,894,10243,2015-09-10 00:00:00,62,Balanced,Normal,46,Mixed,Organised,47,Normal,50,Normal,54,Normal,Organised,47,Medium,43,Press,56,Normal,Cover,49124,10243,894,FC Zürich,ZUR
514,419,79,8596,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,60,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,39387,8596,79,Falkirk,FAL
515,452,246,10235,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,26558,10235,246,Feyenoord,FEY
516,453,246,10235,2011-02-22 00:00:00,47,Balanced,Little,53,Mixed,Free Form,43,Normal,33,Little,32,Little,Organised,48,Medium,59,Press,53,Normal,Cover,26558,10235,246,Feyenoord,FEY
517,454,246,10235,2012-02-22 00:00:00,38,Balanced,Little,34,Mixed,Organised,60,Normal,44,Normal,50,Normal,Organised,43,Medium,43,Press,54,Normal,Cover,26558,10235,246,Feyenoord,FEY
518,455,246,10235,2013-09-20 00:00:00,44,Balanced,Little,44,Mixed,Organised,48,Normal,62,Normal,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover,26558,10235,246,Feyenoord,FEY
519,456,246,10235,2014-09-19 00:00:00,54,Balanced,Normal,60,Mixed,Organised,48,Normal,67,Lots,50,Normal,Organised,43,Medium,43,Press,40,Normal,Cover,26558,10235,246,Feyenoord,FEY
520,457,246,10235,2015-09-10 00:00:00,50,Balanced,Little,48,Mixed,Organised,48,Normal,67,Lots,31,Little,Organised,43,Medium,46,Press,40,Normal,Cover,26558,10235,246,Feyenoord,FEY
521,458,110374,8535,2010-02-22 00:00:00,67,Fast,Little,30,Short,Free Form,50,Normal,60,Normal,60,Normal,Free Form,45,Medium,30,Contain,60,Normal,Offside Trap,20521,8535,110374,Fiorentina,FIO
522,459,110374,8535,2011-02-22 00:00:00,49,Balanced,Little,50,Mixed,Organised,50,Normal,60,Normal,60,Normal,Organised,45,Medium,45,Press,50,Normal,Offside Trap,20521,8535,110374,Fiorentina,FIO
523,460,110374,8535,2012-02-22 00:00:00,45,Balanced,Little,50,Mixed,Organised,65,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,20521,8535,110374,Fiorentina,FIO
524,461,110374,8535,2013-09-20 00:00:00,53,Balanced,Little,51,Mixed,Organised,64,Normal,51,Normal,53,Normal,Organised,47,Medium,47,Press,51,Normal,Cover,20521,8535,110374,Fiorentina,FIO
525,462,110374,8535,2014-09-19 00:00:00,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,67,Wide,Cover,20521,8535,110374,Fiorentina,FIO
526,463,110374,8535,2015-09-10 00:00:00,34,Balanced,Normal,33,Short,Organised,68,Risky,51,Normal,53,Normal,Organised,58,Medium,59,Press,61,Normal,Cover,20521,8535,110374,Fiorentina,FIO
527,464,110636,8194,2010-02-22 00:00:00,65,Balanced,Little,35,Mixed,Organised,70,Risky,50,Normal,52,Normal,Free Form,45,Medium,70,Double,54,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
528,465,110636,8194,2011-02-22 00:00:00,51,Balanced,Little,38,Mixed,Organised,52,Normal,40,Normal,54,Normal,Organised,46,Medium,59,Press,34,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
529,466,110636,8194,2012-02-22 00:00:00,67,Fast,Little,47,Mixed,Organised,67,Risky,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
530,467,110636,8194,2013-09-20 00:00:00,41,Balanced,Little,69,Long,Organised,55,Normal,68,Lots,52,Normal,Organised,24,Deep,48,Press,45,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
531,468,110636,8194,2014-09-19 00:00:00,72,Fast,Lots,57,Mixed,Organised,55,Normal,49,Normal,37,Normal,Organised,47,Medium,48,Press,50,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
532,469,110636,8194,2015-09-10 00:00:00,47,Balanced,Normal,47,Mixed,Organised,55,Normal,68,Lots,55,Normal,Organised,56,Medium,57,Press,52,Normal,Cover,18074,8194,110636,Fortuna Düsseldorf,FDU
533,476,111657,9891,2010-02-22 00:00:00,30,Slow,Little,30,Short,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,65,Normal,Offside Trap,25791,9891,111657,Frosinone,FRO
534,477,111657,9891,2011-02-22 00:00:00,70,Fast,Little,48,Mixed,Organised,46,Normal,45,Normal,65,Normal,Organised,61,Medium,67,Double,65,Normal,Offside Trap,25791,9891,111657,Frosinone,FRO
535,478,111657,9891,2015-09-10 00:00:00,63,Balanced,Normal,46,Mixed,Organised,51,Normal,50,Normal,50,Normal,Organised,55,Medium,57,Press,47,Normal,Cover,25791,9891,111657,Frosinone,FRO
536,479,144,9879,2010-02-22 00:00:00,60,Balanced,Little,70,Long,Organised,70,Risky,70,Lots,50,Normal,Organised,40,Medium,35,Press,40,Normal,Cover,3474,9879,144,Fulham,FUL
537,480,144,9879,2011-02-22 00:00:00,50,Balanced,Little,55,Mixed,Organised,45,Normal,55,Normal,40,Normal,Organised,45,Medium,35,Press,50,Normal,Cover,3474,9879,144,Fulham,FUL
538,481,144,9879,2012-02-22 00:00:00,48,Balanced,Little,45,Mixed,Organised,38,Normal,62,Normal,54,Normal,Organised,38,Medium,38,Press,62,Normal,Cover,3474,9879,144,Fulham,FUL
539,482,144,9879,2013-09-20 00:00:00,52,Balanced,Little,49,Mixed,Organised,49,Normal,56,Normal,59,Normal,Organised,39,Medium,39,Press,57,Normal,Cover,3474,9879,144,Fulham,FUL
540,483,144,9879,2014-09-19 00:00:00,52,Balanced,Normal,56,Mixed,Organised,58,Normal,41,Normal,54,Normal,Organised,29,Deep,28,Contain,39,Normal,Cover,3474,9879,144,Fulham,FUL
541,484,144,9879,2015-09-10 00:00:00,52,Balanced,Normal,48,Mixed,Organised,39,Normal,54,Normal,59,Normal,Organised,29,Deep,30,Contain,39,Normal,Cover,3474,9879,144,Fulham,FUL
542,509,110316,6391,2013-09-20 00:00:00,61,Balanced,Little,52,Mixed,Organised,55,Normal,66,Normal,58,Normal,Organised,47,Medium,46,Press,53,Normal,Cover,14876,6391,110316,GFC Ajaccio,GAJ
543,510,110316,6391,2015-09-10 00:00:00,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,14876,6391,110316,GFC Ajaccio,GAJ
544,515,110744,8569,2010-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,45,Normal,40,Normal,70,Lots,Organised,65,Medium,70,Double,65,Normal,Cover,31454,8569,110744,GKS Bełchatów,BEL
545,516,110744,8569,2011-02-22 00:00:00,47,Balanced,Little,27,Short,Organised,45,Normal,51,Normal,54,Normal,Organised,48,Medium,60,Press,37,Normal,Cover,31454,8569,110744,GKS Bełchatów,BEL
546,517,110744,8569,2012-02-22 00:00:00,52,Balanced,Little,67,Long,Organised,52,Normal,73,Lots,50,Normal,Organised,47,Medium,45,Press,35,Normal,Cover,31454,8569,110744,GKS Bełchatów,BEL
547,518,110744,8569,2013-09-20 00:00:00,52,Balanced,Little,43,Mixed,Organised,52,Normal,37,Normal,50,Normal,Organised,47,Medium,45,Press,40,Normal,Cover,31454,8569,110744,GKS Bełchatów,BEL
548,519,110744,8569,2015-09-10 00:00:00,52,Balanced,Normal,43,Mixed,Organised,52,Normal,37,Normal,50,Normal,Organised,47,Medium,45,Press,40,Normal,Cover,31454,8569,110744,GKS Bełchatów,BEL
549,491,110556,10233,2010-02-22 00:00:00,70,Fast,Little,50,Mixed,Organised,70,Risky,40,Normal,65,Normal,Organised,40,Medium,65,Press,30,Narrow,Cover,20518,10233,110556,Genoa,GEN
550,492,110556,10233,2011-02-22 00:00:00,65,Balanced,Little,35,Mixed,Organised,50,Normal,50,Normal,50,Normal,Free Form,54,Medium,65,Press,35,Normal,Cover,20518,10233,110556,Genoa,GEN
551,493,110556,10233,2012-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,20518,10233,110556,Genoa,GEN
552,494,110556,10233,2013-09-20 00:00:00,64,Balanced,Little,38,Mixed,Organised,66,Normal,67,Lots,49,Normal,Organised,46,Medium,47,Press,53,Normal,Offside Trap,20518,10233,110556,Genoa,GEN
553,495,110556,10233,2014-09-19 00:00:00,64,Balanced,Normal,68,Long,Organised,66,Normal,53,Normal,49,Normal,Organised,23,Deep,47,Press,53,Normal,Cover,20518,10233,110556,Genoa,GEN
554,496,110556,10233,2015-09-10 00:00:00,64,Balanced,Normal,68,Long,Organised,66,Normal,45,Normal,23,Little,Organised,27,Deep,47,Press,53,Normal,Cover,20518,10233,110556,Genoa,GEN
555,503,1860,8305,2010-02-22 00:00:00,30,Slow,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Free Form,40,Medium,30,Contain,50,Normal,Offside Trap,43046,8305,1860,Getafe CF,GET
556,504,1860,8305,2011-02-22 00:00:00,54,Balanced,Little,45,Mixed,Organised,38,Normal,54,Normal,57,Normal,Organised,59,Medium,39,Press,66,Normal,Cover,43046,8305,1860,Getafe CF,GET
557,505,1860,8305,2012-02-22 00:00:00,25,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,43046,8305,1860,Getafe CF,GET
558,506,1860,8305,2013-09-20 00:00:00,29,Slow,Little,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,43046,8305,1860,Getafe CF,GET
559,507,1860,8305,2014-09-19 00:00:00,35,Balanced,Normal,40,Mixed,Organised,58,Normal,42,Normal,52,Normal,Organised,49,Medium,45,Press,47,Normal,Cover,43046,8305,1860,Getafe CF,GET
560,508,1860,8305,2015-09-10 00:00:00,34,Balanced,Normal,38,Mixed,Organised,55,Normal,39,Normal,49,Normal,Organised,43,Medium,42,Press,49,Normal,Cover,43046,8305,1860,Getafe CF,GET
561,511,1888,9764,2012-02-22 00:00:00,46,Balanced,Little,41,Mixed,Organised,54,Normal,52,Normal,46,Normal,Organised,39,Medium,57,Press,53,Normal,Cover,36735,9764,1888,Gil Vicente FC,GV
562,512,1888,9764,2013-09-20 00:00:00,46,Balanced,Little,41,Mixed,Organised,54,Normal,52,Normal,46,Normal,Organised,39,Medium,57,Press,53,Normal,Cover,36735,9764,1888,Gil Vicente FC,GV
563,513,1888,9764,2014-09-19 00:00:00,65,Balanced,Lots,41,Mixed,Organised,54,Normal,47,Normal,46,Normal,Free Form,39,Medium,40,Press,53,Normal,Cover,36735,9764,1888,Gil Vicente FC,GV
564,514,1888,9764,2015-09-10 00:00:00,68,Fast,Lots,41,Mixed,Organised,54,Normal,47,Normal,46,Normal,Free Form,39,Medium,40,Press,53,Normal,Cover,36735,9764,1888,Gil Vicente FC,GV
565,204,59,9827,2010-02-22 00:00:00,70,Fast,Little,35,Mixed,Organised,70,Risky,50,Normal,70,Lots,Organised,55,Medium,70,Double,70,Wide,Offside Trap,9539,9827,59,Girondins de Bordeaux,BOR
566,205,59,9827,2011-02-22 00:00:00,50,Balanced,Little,35,Mixed,Organised,50,Normal,65,Normal,65,Normal,Organised,55,Medium,45,Press,65,Normal,Cover,9539,9827,59,Girondins de Bordeaux,BOR
567,206,59,9827,2012-02-22 00:00:00,49,Balanced,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,9539,9827,59,Girondins de Bordeaux,BOR
568,207,59,9827,2013-09-20 00:00:00,49,Balanced,Little,37,Mixed,Organised,49,Normal,64,Normal,51,Normal,Organised,44,Medium,46,Press,49,Normal,Cover,9539,9827,59,Girondins de Bordeaux,BOR
569,208,59,9827,2014-09-19 00:00:00,38,Balanced,Normal,36,Mixed,Organised,49,Normal,55,Normal,51,Normal,Organised,37,Medium,33,Contain,49,Normal,Cover,9539,9827,59,Girondins de Bordeaux,BOR
570,209,59,9827,2015-09-10 00:00:00,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,9539,9827,59,Girondins de Bordeaux,BOR
571,520,100632,6433,2014-09-19 00:00:00,55,Balanced,Normal,42,Mixed,Organised,37,Normal,42,Normal,53,Normal,Organised,43,Medium,47,Press,51,Normal,Cover,29624,6433,100632,Go Ahead Eagles,GAE
572,521,100632,6433,2015-09-10 00:00:00,58,Balanced,Normal,64,Mixed,Organised,37,Normal,42,Normal,52,Normal,Organised,43,Medium,47,Press,51,Normal,Cover,29624,6433,100632,Go Ahead Eagles,GAE
573,525,110832,7878,2011-02-22 00:00:00,53,Balanced,Little,52,Mixed,Organised,54,Normal,59,Normal,55,Normal,Organised,54,Medium,49,Press,67,Wide,Cover,45330,7878,110832,Granada CF,GRA
574,526,110832,7878,2012-02-22 00:00:00,48,Balanced,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,45330,7878,110832,Granada CF,GRA
575,527,110832,7878,2013-09-20 00:00:00,52,Balanced,Little,37,Mixed,Organised,72,Risky,76,Lots,52,Normal,Organised,49,Medium,45,Press,68,Wide,Cover,45330,7878,110832,Granada CF,GRA
576,528,110832,7878,2014-09-19 00:00:00,52,Balanced,Normal,37,Mixed,Organised,67,Risky,68,Lots,52,Normal,Organised,49,Medium,45,Press,64,Normal,Cover,45330,7878,110832,Granada CF,GRA
577,529,110832,7878,2015-09-10 00:00:00,57,Balanced,Normal,59,Mixed,Organised,61,Normal,63,Normal,51,Normal,Organised,48,Medium,45,Press,62,Normal,Cover,45330,7878,110832,Granada CF,GRA
578,530,322,9956,2010-02-22 00:00:00,30,Slow,Little,50,Mixed,Organised,55,Normal,70,Lots,55,Normal,Organised,40,Medium,60,Press,60,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
579,531,322,9956,2011-02-22 00:00:00,67,Fast,Little,53,Mixed,Organised,55,Normal,66,Normal,63,Normal,Organised,43,Medium,48,Press,62,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
580,532,322,9956,2012-02-22 00:00:00,50,Balanced,Little,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
581,533,322,9956,2013-09-20 00:00:00,50,Balanced,Little,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
582,534,322,9956,2014-09-19 00:00:00,50,Balanced,Normal,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
583,535,322,9956,2015-09-10 00:00:00,50,Balanced,Normal,54,Mixed,Organised,52,Normal,54,Normal,46,Normal,Organised,36,Medium,43,Press,47,Normal,Cover,49115,9956,322,Grasshopper Club Zürich,GRA
584,536,1805,9855,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,65,Normal,60,Normal,70,Lots,Organised,70,High,55,Press,70,Wide,Cover,9554,9855,1805,Grenoble Foot 38,GRE
585,537,1805,9855,2011-02-22 00:00:00,50,Balanced,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,45,Medium,45,Press,50,Normal,Cover,9554,9855,1805,Grenoble Foot 38,GRE
586,522,110565,8019,2015-09-10 00:00:00,41,Balanced,Normal,59,Mixed,Organised,41,Normal,44,Normal,54,Normal,Organised,52,Medium,47,Press,50,Normal,Cover,34337,8019,110565,Górnik Łęczna,LEC
587,549,28,9790,2010-02-22 00:00:00,70,Fast,Little,60,Mixed,Organised,70,Risky,60,Normal,70,Lots,Organised,70,High,45,Press,60,Normal,Cover,15618,9790,28,Hamburger SV,HAM
588,550,28,9790,2011-02-22 00:00:00,52,Balanced,Little,29,Short,Organised,61,Normal,58,Normal,54,Normal,Organised,60,Medium,55,Press,52,Normal,Cover,15618,9790,28,Hamburger SV,HAM
589,551,28,9790,2012-02-22 00:00:00,46,Balanced,Little,40,Mixed,Organised,60,Normal,55,Normal,39,Normal,Organised,55,Medium,47,Press,48,Normal,Cover,15618,9790,28,Hamburger SV,HAM
590,552,28,9790,2013-09-20 00:00:00,34,Balanced,Little,38,Mixed,Organised,34,Normal,59,Normal,48,Normal,Organised,45,Medium,35,Press,58,Normal,Cover,15618,9790,28,Hamburger SV,HAM
591,553,28,9790,2014-09-19 00:00:00,45,Balanced,Normal,58,Mixed,Organised,60,Normal,73,Lots,62,Normal,Organised,45,Medium,32,Contain,63,Normal,Cover,15618,9790,28,Hamburger SV,HAM
592,554,28,9790,2015-09-10 00:00:00,42,Balanced,Normal,52,Mixed,Organised,62,Normal,58,Normal,47,Normal,Organised,44,Medium,41,Press,49,Normal,Cover,15618,9790,28,Hamburger SV,HAM
593,555,184,8429,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,60,Normal,Organised,60,Medium,65,Press,70,Wide,Cover,39397,8429,184,Hamilton Academical FC,HAM
594,556,184,8429,2011-02-22 00:00:00,66,Balanced,Little,52,Mixed,Organised,52,Normal,53,Normal,34,Normal,Organised,46,Medium,47,Press,52,Normal,Cover,39397,8429,184,Hamilton Academical FC,HAM
595,557,184,8429,2015-09-10 00:00:00,48,Balanced,Normal,47,Mixed,Free Form,73,Risky,53,Normal,71,Lots,Organised,55,Medium,48,Press,52,Normal,Cover,39397,8429,184,Hamilton Academical FC,HAM
596,558,485,9904,2010-02-22 00:00:00,55,Balanced,Little,70,Long,Organised,65,Normal,45,Normal,65,Normal,Organised,70,High,70,Double,70,Wide,Cover,15622,9904,485,Hannover 96,HAN
597,559,485,9904,2011-02-22 00:00:00,55,Balanced,Little,56,Mixed,Organised,55,Normal,43,Normal,53,Normal,Organised,39,Medium,37,Press,53,Normal,Cover,15622,9904,485,Hannover 96,HAN
598,560,485,9904,2012-02-22 00:00:00,65,Balanced,Little,58,Mixed,Organised,63,Normal,44,Normal,64,Normal,Organised,39,Medium,45,Press,47,Normal,Cover,15622,9904,485,Hannover 96,HAN
599,561,485,9904,2013-09-20 00:00:00,78,Fast,Little,58,Mixed,Organised,66,Normal,39,Normal,41,Normal,Organised,39,Medium,48,Press,47,Normal,Cover,15622,9904,485,Hannover 96,HAN
600,562,485,9904,2014-09-19 00:00:00,48,Balanced,Normal,38,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,37,Medium,48,Press,56,Normal,Cover,15622,9904,485,Hannover 96,HAN
601,563,485,9904,2015-09-10 00:00:00,48,Balanced,Normal,41,Mixed,Organised,38,Normal,51,Normal,40,Normal,Organised,35,Medium,50,Press,61,Normal,Cover,15622,9904,485,Hannover 96,HAN
602,564,80,9860,2010-02-22 00:00:00,70,Fast,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover,39389,9860,80,Heart of Midlothian,HEA
603,565,80,9860,2011-02-22 00:00:00,66,Balanced,Little,53,Mixed,Organised,53,Normal,68,Lots,66,Normal,Organised,56,Medium,68,Double,66,Normal,Cover,39389,9860,80,Heart of Midlothian,HEA
